"No.","Time","Source","Destination","Protocol","Length","Info"
"415","141.465851948","192.168.17.2","192.168.17.131","DNS","212","Standard query response 0x186e A telemetry.individual.githubcopilot.com CNAME copilot-telemetry-service.githubusercontent.com CNAME glb-db52c2cf8be544.github.com A 140.82.114.21"
"416","141.466982117","192.168.17.2","192.168.17.131","DNS","280","Standard query response 0x5260 AAAA telemetry.individual.githubcopilot.com CNAME copilot-telemetry-service.githubusercontent.com CNAME glb-db52c2cf8be544.github.com SOA ns-1707.awsdns-21.co.uk"
"417","141.467427905","192.168.17.131","140.82.114.21","TCP","74","58882  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=401600810 TSecr=0 WS=128"
"418","141.502193878","140.82.114.21","192.168.17.131","TCP","60","443  >  58882 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"419","141.502261047","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"420","141.502753888","192.168.17.131","140.82.114.21","TLSv1.3","571","Client Hello (SNI=telemetry.individual.githubcopilot.com)"
"421","141.502962347","140.82.114.21","192.168.17.131","TCP","60","443  >  58882 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"422","141.539811753","140.82.114.21","192.168.17.131","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"423","141.539867368","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [ACK] Seq=518 Ack=1437 Win=31592 Len=0"
"424","141.541010050","140.82.114.21","192.168.17.131","TCP","1490","443  >  58882 [PSH, ACK] Seq=1437 Ack=518 Win=64240 Len=1436 [TCP segment of a reassembled PDU]"
"425","141.541036053","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [ACK] Seq=518 Ack=2873 Win=31592 Len=0"
"426","141.542135700","140.82.114.21","192.168.17.131","TCP","1278","443  >  58882 [PSH, ACK] Seq=2873 Ack=518 Win=64240 Len=1224 [TCP segment of a reassembled PDU]"
"427","141.542150142","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [ACK] Seq=518 Ack=4097 Win=31592 Len=0"
"428","141.543607413","140.82.114.21","192.168.17.131","TLSv1.3","1490","Application Data"
"429","141.543628213","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [ACK] Seq=518 Ack=5533 Win=31592 Len=0"
"430","141.544223617","140.82.114.21","192.168.17.131","TLSv1.3","200","Application Data, Application Data"
"431","141.544248918","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [ACK] Seq=518 Ack=5679 Win=31592 Len=0"
"432","141.546596550","192.168.17.131","140.82.114.21","TLSv1.3","1974","Change Cipher Spec, Application Data, Application Data"
"433","141.546745565","140.82.114.21","192.168.17.131","TCP","60","443  >  58882 [ACK] Seq=5679 Ack=1978 Win=64240 Len=0"
"434","141.546745682","140.82.114.21","192.168.17.131","TCP","60","443  >  58882 [ACK] Seq=5679 Ack=2438 Win=64240 Len=0"
"435","141.585465222","140.82.114.21","192.168.17.131","TLSv1.3","212","Application Data, Application Data"
"436","141.647490053","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [ACK] Seq=2438 Ack=5837 Win=31592 Len=0"
"437","141.957930244","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"438","141.964425182","140.82.114.21","192.168.17.131","TLSv1.3","665","Application Data, Application Data"
"439","141.964533366","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [ACK] Seq=2438 Ack=6448 Win=31592 Len=0"
"440","141.964621919","140.82.114.21","192.168.17.131","TCP","60","443  >  58882 [FIN, PSH, ACK] Seq=6448 Ack=2438 Win=64240 Len=0"
"441","141.965422152","192.168.17.131","140.82.114.21","TLSv1.3","78","Application Data"
"442","141.965741453","140.82.114.21","192.168.17.131","TCP","60","443  >  58882 [ACK] Seq=6449 Ack=2462 Win=64240 Len=0"
"443","141.966554904","192.168.17.131","140.82.114.21","TCP","54","58882  >  443 [FIN, ACK] Seq=2462 Ack=6449 Win=31592 Len=0"
"444","141.966943218","140.82.114.21","192.168.17.131","TCP","60","443  >  58882 [ACK] Seq=6449 Ack=2463 Win=64239 Len=0"
"445","144.077043518","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"446","150.011240402","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"447","155.014451464","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"448","157.168645140","140.82.114.5","192.168.17.131","TLSv1.3","117","Application Data, Application Data"
"449","157.168791523","140.82.114.5","192.168.17.131","TCP","60","443  >  37008 [FIN, PSH, ACK] Seq=7357 Ack=2542 Win=64240 Len=0"
"450","157.169062616","192.168.17.131","140.82.114.5","TCP","54","37008  >  443 [FIN, ACK] Seq=2542 Ack=7358 Win=31592 Len=0"
"451","157.169273864","140.82.114.5","192.168.17.131","TCP","60","443  >  37008 [ACK] Seq=7358 Ack=2543 Win=64239 Len=0"
"452","160.023056492","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"453","162.182913654","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"454","164.290547554","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"455","166.400761677","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"456","168.510916037","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"457","170.622804980","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"458","172.741210700","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"459","174.862020070","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"460","176.978917882","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"461","179.097593568","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"462","181.208382111","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"463","183.316762589","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"464","184.519154362","13.107.246.41","192.168.17.131","TLSv1.3","117","Application Data, Application Data"
"465","184.519571801","192.168.17.131","13.107.246.41","TCP","54","36936  >  443 [FIN, ACK] Seq=2863 Ack=60706 Win=65535 Len=0"
"466","184.519615708","13.107.246.41","192.168.17.131","TCP","60","443  >  36936 [FIN, PSH, ACK] Seq=60706 Ack=2863 Win=64240 Len=0"
"467","184.519627979","192.168.17.131","13.107.246.41","TCP","54","36936  >  443 [ACK] Seq=2864 Ack=60707 Win=65535 Len=0"
"468","184.519737784","13.107.246.41","192.168.17.131","TCP","60","443  >  36936 [ACK] Seq=60707 Ack=2864 Win=64239 Len=0"
"469","185.428743899","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"470","187.537585774","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"471","189.655746013","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"472","189.777743918","VMware_96:a6:89","VMware_f6:f5:e5","ARP","42","Who has 192.168.17.2? Tell 192.168.17.131"
"473","189.778058291","VMware_f6:f5:e5","VMware_96:a6:89","ARP","60","192.168.17.2 is at 00:50:56:f6:f5:e5"
"474","191.774745324","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"475","193.892739022","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"476","196.002005165","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"477","198.110874149","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"478","200.222212144","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"479","205.012551784","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"480","210.007546162","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"481","215.016583719","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"482","217.132795283","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"483","219.250768438","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"484","221.366645721","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"485","223.476849431","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"486","225.587062234","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"487","227.698618124","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"488","229.131053622","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"489","229.131495490","fe80::4c15:5bf5:ef58:2ff6","ff02::fb","MDNS","101","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"490","229.132743457","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"491","229.133133395","fe80::4c15:5bf5:ef58:2ff6","ff02::fb","MDNS","101","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"492","229.133679772","fe80::4c15:5bf5:ef58:2ff6","ff02::1:3","LLMNR","95","Standard query 0xd0c0 A BRW4C82A94B53F9"
"493","229.133679977","192.168.17.1","224.0.0.252","LLMNR","75","Standard query 0xd0c0 A BRW4C82A94B53F9"
"494","229.174291654","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"495","229.175257838","fe80::4c15:5bf5:ef58:2ff6","ff02::fb","MDNS","101","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"496","229.177191929","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"497","229.178157792","fe80::4c15:5bf5:ef58:2ff6","ff02::fb","MDNS","101","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"498","229.179174678","fe80::4c15:5bf5:ef58:2ff6","ff02::1:3","LLMNR","95","Standard query 0x904a A BRW4C82A94B53F9"
"499","229.179175058","192.168.17.1","224.0.0.252","LLMNR","75","Standard query 0x904a A BRW4C82A94B53F9"
"500","231.295639137","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"501","233.405365938","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"502","235.524919936","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"503","237.635230461","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"504","239.745911182","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"505","241.863174377","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"506","243.984352000","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"507","246.102607485","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"508","248.221694421","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"509","250.341224112","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"510","252.455185511","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"511","254.571409019","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"512","256.460519837","192.168.17.1","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"513","259.469486040","192.168.17.1","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"514","260.009579212","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"515","262.476439278","192.168.17.1","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"516","265.016300350","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"517","270.023754868","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"518","272.132806928","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"519","274.254588938","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"520","276.372056809","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"521","278.488285464","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"522","280.608058988","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"523","282.718642835","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"524","284.829752182","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"525","286.937602730","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"526","289.044961340","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"527","291.167433289","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"528","293.277766987","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"529","295.385119941","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"530","297.506820797","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"531","299.614863324","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"532","301.732989687","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"533","303.852746302","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"534","305.963951746","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"535","308.075454085","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"536","310.186833399","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"537","315.021897885","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"538","320.021773914","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"539","325.012559866","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"540","327.125070964","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"541","329.131592585","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"542","329.132107369","fe80::4c15:5bf5:ef58:2ff6","ff02::fb","MDNS","101","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"543","329.132939689","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"544","329.133281577","fe80::4c15:5bf5:ef58:2ff6","ff02::fb","MDNS","101","Standard query 0x0000 A BRW4C82A94B53F9.local, ""QM"" question"
"545","329.133698867","fe80::4c15:5bf5:ef58:2ff6","ff02::1:3","LLMNR","95","Standard query 0xa2a2 A BRW4C82A94B53F9"
"546","329.133698948","192.168.17.1","224.0.0.252","LLMNR","75","Standard query 0xa2a2 A BRW4C82A94B53F9"
"547","329.234383872","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"548","331.351950223","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
"549","333.471085614","192.168.17.1","224.0.0.251","MDNS","81","Standard query 0x0000 PTR _XSplitCam._tcp.local, ""QU"" question"
